reference,company_reference,date,internal_value,n_assets,web_group_checker_httptohttps__sev_total_cnt_INFO,web_group_checker_httptohttps__sev_total_cnt_LOW,web_group_checker_httptohttps__sev_total_cnt_MEDIUM,web_group_checker_httptohttps__sev_total_cnt_HIGH,web_group_checker_httptohttps__sev_total_cnt_CRITICAL,web_group_checker_hsts__sev_total_cnt_INFO,web_group_checker_hsts__sev_total_cnt_LOW,web_group_checker_hsts__sev_total_cnt_MEDIUM,web_group_checker_hsts__sev_total_cnt_HIGH,web_group_checker_hsts__sev_total_cnt_CRITICAL,web_group_checker_referrerpolicy__sev_total_cnt_INFO,web_group_checker_referrerpolicy__sev_total_cnt_LOW,web_group_checker_referrerpolicy__sev_total_cnt_MEDIUM,web_group_checker_referrerpolicy__sev_total_cnt_HIGH,web_group_checker_referrerpolicy__sev_total_cnt_CRITICAL,web_group_checker_cspbaseline__sev_total_cnt_INFO,web_group_checker_cspbaseline__sev_total_cnt_LOW,web_group_checker_cspbaseline__sev_total_cnt_MEDIUM,web_group_checker_cspbaseline__sev_total_cnt_HIGH,web_group_checker_cspbaseline__sev_total_cnt_CRITICAL,web_group_checker_xfoxcto__sev_total_cnt_INFO,web_group_checker_xfoxcto__sev_total_cnt_LOW,web_group_checker_xfoxcto__sev_total_cnt_MEDIUM,web_group_checker_xfoxcto__sev_total_cnt_HIGH,web_group_checker_xfoxcto__sev_total_cnt_CRITICAL,web_group_checker_certificaterotation__sev_total_cnt_INFO,web_group_checker_certificaterotation__sev_total_cnt_LOW,web_group_checker_certificaterotation__sev_total_cnt_MEDIUM,web_group_checker_certificaterotation__sev_total_cnt_HIGH,web_group_checker_certificaterotation__sev_total_cnt_CRITICAL,web_group_checker_tlslegacy__sev_total_cnt_INFO,web_group_checker_tlslegacy__sev_total_cnt_LOW,web_group_checker_tlslegacy__sev_total_cnt_MEDIUM,web_group_checker_tlslegacy__sev_total_cnt_HIGH,web_group_checker_tlslegacy__sev_total_cnt_CRITICAL,web_group_checker_weakciphers__sev_total_cnt_INFO,web_group_checker_weakciphers__sev_total_cnt_LOW,web_group_checker_weakciphers__sev_total_cnt_MEDIUM,web_group_checker_weakciphers__sev_total_cnt_HIGH,web_group_checker_weakciphers__sev_total_cnt_CRITICAL,web_group_checker_sslvulns__sev_total_cnt_INFO,web_group_checker_sslvulns__sev_total_cnt_LOW,web_group_checker_sslvulns__sev_total_cnt_MEDIUM,web_group_checker_sslvulns__sev_total_cnt_HIGH,web_group_checker_sslvulns__sev_total_cnt_CRITICAL,synth_feature_00,synth_feature_01,synth_feature_02,synth_feature_03,synth_feature_04,synth_feature_05,synth_feature_06,synth_feature_07,synth_feature_08,synth_feature_09,synth_feature_10,synth_feature_11,synth_feature_12,synth_feature_13,synth_feature_14,synth_feature_15,synth_feature_16,synth_feature_17,synth_feature_18,synth_feature_19,synth_feature_20,synth_feature_21,synth_feature_22,synth_feature_23,synth_feature_24,synth_feature_25,synth_feature_26,synth_feature_27,synth_feature_28,synth_feature_29,synth_feature_30,synth_feature_31,synth_feature_32,synth_feature_33,synth_feature_34,synth_feature_35,synth_feature_36,synth_feature_37,synth_feature_38,synth_feature_39
synth-org-0209-snap-008,synth-org-0209,2024-08-28,53.501,179.0,16.0,9.0,0.0,0.0,6.0,0.0,19.0,0.0,19.0,25.0,18.0,0.0,23.0,24.0,4.0,0.0,18.0,22.0,13.0,0.0,19.0,25.0,6.0,12.0,0.0,13.0,7.0,25.0,0.0,2.0,24.0,1.0,22.0,10.0,18.0,26.0,5.0,30.0,16.0,10.0,0.0,0.0,8.0,2.0,24.0,1.1277445670912867,-1.0386016585012674,-0.8040513053436742,0.8419094350968522,-3.0009673822926715,-1.2116627469821282,-3.265878270265755,-18.65794614019641,4.3873358451961115,0.15228418602029284,1.3039765782728754,-10.442865716376481,-3.0520549627372953,-12.349464622330276,1.2440808719838627,-26.547323825956163,-13.226222206392395,-10.685754360727117,44.40574989205123,-15.70602794204097,7.1675265288709005,-8.66898707137942,16.413650440858152,12.763696959585584,-2.6630935476088693,-20.21297056277419,3.3958453041593373,19.041370092706554,15.254987087100371,-58.44750592737082,22.614030049627353,2.836563972451907,-23.00566329867102,50.670802357604686,-50.90022691278788,-12.258164885516331,-9.851063988595026,37.07555648006765,-17.890410497991706,-32.369943701668944
synth-org-0209-snap-009,synth-org-0209,2024-09-27,54.453,180.0,12.0,7.0,0.0,0.0,2.0,0.0,19.0,0.0,19.0,25.0,18.0,0.0,23.0,24.0,4.0,0.0,16.0,21.0,9.0,0.0,19.0,25.0,6.0,12.0,0.0,13.0,7.0,25.0,0.0,2.0,20.0,0.0,22.0,6.0,13.0,20.0,0.0,27.0,10.0,5.0,0.0,0.0,8.0,2.0,24.0,0.550962656946471,-0.81462900328432,-6.857882665175252,1.5664422437502463,-4.319790194794603,0.915293247496425,10.237891602054917,8.069256851156856,7.200139708598364,2.2689826301810374,7.624835369284486,-7.615980045277673,-10.841554220033439,1.6652614806070944,3.4264619163492904,-19.749444769303278,-28.144906318608914,31.04904431333486,-1.2315111391583402,-14.053316415049808,17.926869989271356,-15.649094367862926,-7.025700398527377,9.285409984779896,16.68115796732444,-9.220936141713542,11.40238135139259,74.62807380509622,-35.71574891195393,-3.084773927554216,-0.04411050191092319,26.051305836792253,-18.325606611213033,42.3060829348875,-24.801709548865382,-8.062341452107367,-33.1860425225174,-8.992322088543386,13.922412866849614,4.482484429578587
synth-org-0209-snap-010,synth-org-0209,2024-10-27,52.68,181.0,12.0,7.0,0.0,0.0,2.0,0.0,16.0,0.0,14.0,22.0,15.0,0.0,22.0,22.0,0.0,0.0,16.0,21.0,9.0,0.0,12.0,20.0,2.0,6.0,0.0,13.0,7.0,25.0,0.0,2.0,20.0,0.0,22.0,6.0,13.0,20.0,0.0,27.0,10.0,5.0,0.0,0.0,8.0,2.0,24.0,0.6140940944027081,1.2854286981113447,-0.9120639869060259,-0.663214502148764,6.08395210124753,-2.4531134822774057,2.5479014467929817,-7.888676222890407,-10.003892935197516,-4.339956630470192,22.826108897518417,11.341897473110912,-12.5188223241888,-5.0601354432401635,5.796521436418656,19.775725861255612,-7.474082738826332,18.738204291256217,-10.879340877471527,2.9295157334874715,6.04185453591784,0.18506079523886818,26.161716640521387,-19.12627976639786,-4.008000926856387,18.498897081660502,-13.82517279069797,48.762184966622115,19.170992798427815,-8.379582299522346,16.62331681107245,14.599970895505553,-16.481749528419243,-41.17157967903244,-7.154757896387354,-57.57610242249609,62.88794373909868,30.156773733585485,-16.53863770061835,-11.475008176239271
synth-org-0210-snap-000,synth-org-0210,2024-01-01,49.656,28.0,19.0,34.0,21.0,6.0,15.0,31.0,7.0,21.0,10.0,12.0,33.0,2.0,6.0,39.0,23.0,21.0,31.0,6.0,2.0,1.0,39.0,14.0,17.0,15.0,10.0,29.0,37.0,29.0,30.0,13.0,10.0,5.0,38.0,28.0,16.0,38.0,16.0,33.0,15.0,17.0,18.0,9.0,30.0,22.0,31.0,1.4666070464504761,1.5138018555012918,-3.7074950935409134,1.5810996575038554,2.2026625576521703,-11.908053642678759,-1.357134372381074,1.6083355053528396,13.353911174111044,-4.0080715784839205,-10.484532846334869,2.931541490292915,0.6017280698008955,-6.933652080893475,1.955729431608815,-9.476763447380478,15.765396359911286,-21.23514125280504,0.9246040965323518,6.644558481740944,-6.484341624266785,-2.513853534020088,-49.77474704085717,25.034979324137087,-4.57701024878043,36.79030845439218,-31.01674950587354,-25.674341384306523,-26.470352099148677,-13.500056293609617,11.12707204763045,26.60837693065462,-5.715926031424832,-18.91870054482116,57.93659122989131,-51.11662159858983,49.03855973264152,-12.88542425174011,59.16583904275994,-43.49778603425267
synth-org-0210-snap-001,synth-org-0210,2024-01-31,49.6,25.0,18.0,30.0,18.0,4.0,11.0,31.0,7.0,21.0,10.0,12.0,29.0,1.0,5.0,35.0,16.0,16.0,27.0,2.0,0.0,0.0,39.0,14.0,17.0,15.0,10.0,29.0,37.0,29.0,30.0,13.0,8.0,3.0,33.0,24.0,14.0,37.0,13.0,29.0,15.0,15.0,18.0,4.0,30.0,15.0,27.0,-0.4598226896809146,2.3689026311400494,-1.4801094429927484,1.3889745270670326,0.5666036345202806,7.834711490148541,1.4420935120856209,-8.29911158750013,-4.960385295779607,9.844406982933437,-1.2238507252675643,-4.597068043437234,-3.01246059034018,-1.925501234088195,4.721749335677066,-11.675523748688315,-14.436239066289378,-24.04428217477355,-11.978357227736817,-33.58132345435588,-30.041955460730797,-14.213707268079125,-6.82316505367879,13.562554837946085,13.592601567879614,-3.529798627252495,-46.4230824474319,-1.3976422465418152,-19.35795835730289,19.071182987738265,57.1497851404727,-44.966294966653884,12.764435248960222,-41.68341831372167,-6.930932944413208,-60.92260027826197,-73.59603278447214,10.047794335816636,59.30212534351726,-39.09635045887378
synth-org-0210-snap-002,synth-org-0210,2024-03-01,49.35,25.0,18.0,30.0,18.0,4.0,11.0,31.0,7.0,21.0,10.0,12.0,29.0,1.0,5.0,35.0,16.0,16.0,26.0,0.0,0.0,0.0,36.0,8.0,17.0,11.0,8.0,29.0,37.0,29.0,30.0,13.0,8.0,3.0,33.0,24.0,14.0,34.0,11.0,28.0,8.0,11.0,18.0,4.0,30.0,15.0,27.0,-0.9039766966533805,0.34497339076771205,2.501513565571164,-3.357295042404187,6.522929850577297,-0.36152986686679695,3.3411568425795664,-6.608478259738591,-4.46325373693889,5.764406300949422,-1.358962621242843,-29.01191646737147,7.548458078306781,-18.75119910573316,3.786021370394966,-11.572217965029848,-30.458974100555483,29.66717441565834,14.32941770760945,-3.926512400682343,-33.781696075088206,15.557775057930424,11.400527279028134,-35.51236892171198,-26.602208038805603,30.560754011668188,39.056436390272815,55.98369026939734,44.22073890493377,17.779472824350428,69.75140980054726,6.604166866729937,-36.559104676603106,-48.13047350813582,25.521257543295746,-6.293009919364824,-29.817038942321094,-20.378727606555042,39.21377723477499,61.9474001239407
synth-org-0210-snap-003,synth-org-0210,2024-03-31,50.782,26.0,15.0,25.0,14.0,0.0,9.0,26.0,6.0,21.0,9.0,7.0,29.0,1.0,5.0,35.0,16.0,16.0,26.0,0.0,0.0,0.0,36.0,8.0,17.0,11.0,8.0,29.0,37.0,29.0,30.0,13.0,8.0,3.0,33.0,24.0,14.0,34.0,11.0,28.0,8.0,11.0,18.0,4.0,30.0,15.0,27.0,-0.15454741568079125,-0.4482758779099136,3.5762504478661885,-0.5513677039147334,1.4292558581136994,-3.6972460573152715,-3.2275414386460843,-10.557369092095488,-5.768404708429024,11.570914969621292,15.102014486528674,9.76172136512476,-4.553072998806956,9.620327060762168,-3.8582349894473955,-1.5894819322892098,-18.126765898765917,-35.307486396703226,-1.8230228478927846,12.588428590925211,14.94202958840823,-8.72790973874835,-31.64178632122604,13.48587547767513,-30.14528450466508,-1.1579731655107346,8.895687697129908,-26.783132056067792,29.244831104738928,-58.83797361739304,-38.87615054210178,29.56913025156658,-31.921565181474275,-44.11970721143352,-55.25505852832083,27.722298451299828,-75.22264657139347,-109.31522464759108,13.653037697455176,-18.681633075355013
synth-org-0210-snap-004,synth-org-0210,2024-04-30,49.214,23.0,9.0,20.0,14.0,0.0,3.0,26.0,6.0,21.0,9.0,7.0,29.0,1.0,5.0,35.0,16.0,16.0,26.0,0.0,0.0,0.0,36.0,8.0,17.0,11.0,8.0,29.0,37.0,29.0,30.0,13.0,8.0,3.0,27.0,19.0,12.0,34.0,11.0,28.0,8.0,11.0,18.0,4.0,30.0,15.0,27.0,-0.4882930823519516,5.342378958991814,3.9376014451013237,1.1367083802251532,-10.485899987286531,-0.18688738596001894,0.9393579240684184,8.908974943500828,7.773561039678827,-13.385665736581265,17.202349670130143,5.506011606102817,2.8290860435820004,1.703978137893917,-3.840712643978583,-7.3545972647897,-8.72717033996769,-4.13330232273531,15.531845386917329,9.081026660185088,-11.30491727772858,3.905739357438182,41.59508722961965,14.850942145821213,-12.278382861960795,-26.916201037012385,-15.735955413253441,39.091218172599696,-42.55959569540196,11.42195411898962,22.851639983003732,-8.995011205168314,45.04157096832864,53.31034432351812,-9.767301854576464,-39.43948146129302,3.8765690875700938,2.086021530654789,39.28503730245629,5.727326423330757
synth-org-0210-snap-005,synth-org-0210,2024-05-30,51.813,25.0,9.0,20.0,14.0,0.0,3.0,26.0,6.0,21.0,9.0,7.0,29.0,1.0,5.0,35.0,16.0,16.0,26.0,0.0,0.0,0.0,36.0,4.0,17.0,4.0,4.0,25.0,31.0,27.0,25.0,10.0,1.0,0.0,27.0,13.0,12.0,34.0,11.0,28.0,8.0,11.0,18.0,4.0,30.0,15.0,27.0,0.7353368362821667,2.534646481283971,-2.48524359944368,0.13354836737952847,4.251539499846708,2.4174795146868697,1.072709166308052,-15.11501627173347,10.575729517414537,-9.382872805107496,-4.003433127418358,-14.491928956082617,4.949335060995749,-23.765751631420255,15.915011749314754,-6.631894459639098,17.740337283955515,21.47049053058299,8.724056522611205,-10.47577589062911,-7.19319116919562,-0.12404551417440139,-21.706273922957216,-10.330063932254838,-31.369150858831446,39.89415567787228,-17.31111086704356,-9.639638673594469,-9.847964868205477,34.64467856253109,24.08912113544006,2.420694046333975,46.07581373100414,41.734516481549875,-21.25577649533212,33.16638741064979,13.358833267921105,-89.42792654081795,-18.937148678012743,-9.43105043617431
synth-org-0210-snap-006,synth-org-0210,2024-06-29,53.001,25.0,9.0,20.0,14.0,0.0,3.0,26.0,6.0,21.0,9.0,7.0,29.0,1.0,5.0,35.0,16.0,16.0,26.0,0.0,0.0,0.0,36.0,4.0,17.0,4.0,4.0,25.0,31.0,27.0,25.0,10.0,1.0,0.0,27.0,13.0,12.0,34.0,11.0,28.0,8.0,11.0,18.0,4.0,30.0,15.0,27.0,0.5876922651983877,0.6765591600654733,-2.5481536937540317,5.957064342061794,-1.3293541971751703,-3.9213482298655435,-13.624274239281446,-7.130263202133312,0.4378140578154293,6.448626026525568,4.380261768454209,3.4197200405971175,8.43370528253725,-1.2896979957950714,-11.59731115370493,-0.43736277312945865,-13.057935378572854,14.601430362745736,2.880823002719663,-17.786156531003574,43.95368000331156,-7.2773475402390675,70.22063610516379,-30.693028931629136,-0.4887888281091464,-21.96765526781189,18.384243699474123,33.10239150934964,-51.63232056395205,-27.2868948220619,51.70394741987629,7.920697230089039,-2.1007074790881237,23.65808454693481,34.34694077056905,-61.16576804383926,32.73473569263471,-24.95663860602776,-5.137042869627981,-7.085307915714388
synth-org-0210-snap-007,synth-org-0210,2024-07-29,52.087,30.0,9.0,20.0,14.0,0.0,3.0,26.0,6.0,21.0,9.0,7.0,29.0,1.0,5.0,35.0,16.0,16.0,26.0,0.0,0.0,0.0,36.0,4.0,17.0,4.0,4.0,25.0,31.0,27.0,25.0,10.0,1.0,0.0,27.0,13.0,12.0,34.0,8.0,25.0,8.0,5.0,18.0,4.0,30.0,15.0,27.0,1.6014236058822493,1.9939332089854218,1.8777507826785553,-1.4220178073480108,1.9603109438461828,3.462198573052092,-3.2117379535130106,10.260925258729772,0.2467505785150083,2.251533895386293,-15.315618679331422,10.132355810400409,-1.139584440803431,9.266347412654131,-4.106892951007638,2.468601206026758,21.299048441892307,3.8541794583458344,29.115147355680165,-6.561731504251849,0.9608909053641332,17.679471236725092,-23.245407906959635,-14.16110915462896,-4.699659606733878,-68.38692135672713,17.369057864987933,9.20012125902789,-15.030973350365691,17.172412182723367,-0.19368669614059203,44.362039968202055,-9.698274319383591,10.912551543011551,27.33380037157077,25.579311015920332,24.786350593865645,-13.354699923110614,44.28295081857255,69.86166946433876
synth-org-0210-snap-008,synth-org-0210,2024-08-28,51.908,34.0,3.0,17.0,11.0,0.0,2.0,26.0,6.0,21.0,9.0,7.0,29.0,1.0,5.0,35.0,16.0,10.0,22.0,0.0,0.0,0.0,36.0,4.0,17.0,4.0,4.0,19.0,27.0,20.0,18.0,7.0,1.0,0.0,27.0,9.0,7.0,34.0,8.0,25.0,8.0,5.0,18.0,4.0,30.0,15.0,27.0,0.24420808529096824,0.5007761005127784,-0.3781107981852332,-1.1996456762856524,-1.72812243601693,-12.794308252229996,0.06235641456031083,0.10956871335325939,8.452052935824605,5.737044666294846,-18.93507326177557,22.8320120953844,23.66468551974205,3.0297003648795013,-17.22469991412968,-6.769773841095921,6.571104747637684,29.168873519168415,28.686078537684697,-2.0586570630798304,10.249645129097589,-0.6810948280736652,-22.476330585119786,25.806135091633923,-54.67384766137406,17.102075817603666,52.58333381848095,8.183807339791127,37.8245123492484,-8.793899058638212,-3.8598998831484166,29.651351291357685,-22.91015801217369,47.90915887628742,29.223634245353942,-87.47211762899833,80.41941856315663,62.785475398706055,38.493728098044386,-1.1643507288599377
synth-org-0211-snap-000,synth-org-0211,2024-01-01,51.269,126.0,13.0,27.0,15.0,14.0,0.0,15.0,8.0,22.0,29.0,39.0,12.0,2.0,0.0,11.0,34.0,5.0,25.0,27.0,4.0,14.0,14.0,8.0,8.0,0.0,28.0,17.0,20.0,7.0,14.0,36.0,24.0,1.0,27.0,2.0,33.0,30.0,35.0,13.0,0.0,0.0,37.0,2.0,15.0,28.0,6.0,-0.987880389965362,-0.8108746199078726,1.2827499562644595,0.2555019536723981,1.9594769648765369,-3.6205713417988283,5.603944814265337,-0.22421194753420404,-0.5358764573565457,-6.043664120229302,5.74520849662551,-6.449149515934806,-13.175314161779575,7.607266383137645,16.164540919849742,-16.8924482678422,-3.0184650497961667,-21.474765269679555,-4.251890011971366,14.815805717208361,14.906392067891389,40.589189936129,-7.944521445162172,7.106572032719637,-44.119233283944205,6.915980368787403,22.81716783765366,6.935069317441738,9.113100829012055,39.46921213845638,-40.55938416020832,8.041672729916353,40.905719432308764,77.25786218340221,-31.72249596151904,17.259370319882947,-16.078920366973577,15.710466868983461,-74.80257902891042,9.176118856714782
synth-org-0211-snap-001,synth-org-0211,2024-01-31,51.413,129.0,13.0,27.0,15.0,14.0,0.0,15.0,8.0,22.0,29.0,39.0,9.0,0.0,0.0,6.0,29.0,5.0,25.0,27.0,4.0,14.0,14.0,8.0,8.0,0.0,28.0,17.0,20.0,7.0,14.0,36.0,23.0,0.0,25.0,0.0,30.0,30.0,35.0,13.0,0.0,0.0,37.0,2.0,15.0,28.0,6.0,-0.6308696601268101,0.27510530253027027,-1.8197429983575022,-1.7029753432233532,-1.5133325655533594,-3.0519472395525122,-4.158890022727249,-5.355991858142831,-1.5557479124061218,-22.729057387340397,-7.479957086454726,-17.464404111445585,-14.06810756848738,32.85982980104102,8.598605567654802,-17.815176964009083,-19.41749193694783,25.570539630198134,23.75809651138356,-2.7583272568234722,-1.8292011717991545,-24.58535890900662,1.7100009954061814,-9.21205011536318,1.9613546385095377,-1.423110853164987,13.335933989892519,69.33479808390157,1.2758106004176886,12.11951079251952,-0.8277757004330132,-3.8310832762924267,-18.82296053666866,-1.9265187885801536,-0.257238855022049,39.80397098536736,-77.61513426124648,9.090736406893546,-70.83846108795913,36.46928130828803
synth-org-0211-snap-002,synth-org-0211,2024-03-01,52.131,131.0,13.0,22.0,15.0,10.0,0.0,15.0,8.0,22.0,29.0,39.0,9.0,0.0,0.0,6.0,29.0,5.0,25.0,27.0,4.0,14.0,14.0,8.0,8.0,0.0,28.0,17.0,20.0,7.0,14.0,36.0,23.0,0.0,25.0,0.0,30.0,30.0,35.0,13.0,0.0,0.0,37.0,2.0,15.0,28.0,6.0,-0.6614664779644445,-0.8756122083866398,-1.0144630661418934,1.0328603988805052,-4.325004240121822,6.499977030615069,0.004305890068976881,-6.5095714435979675,2.9036203996395558,-1.2385493407416375,-0.1975837327897088,-3.1029334270161026,-10.809920178000738,0.33836899341651444,31.554358772641017,21.43455084110664,5.342697981219126,20.949097859862867,-7.081023041881879,15.825497507134008,9.130672881417453,-34.885811581914744,6.956570142178302,-3.777263668272887,-26.576858808682914,-19.11291903049308,25.79367234257504,-23.241978848951494,-6.898285317494321,-11.021185990674978,-8.434553657276908,9.13763553960002,-1.7568227251183746,26.342184972604898,29.5401595560077,-30.147712337475294,49.89737017397282,12.208699732713502,29.147127280102175,44.390030268229374
synth-org-0211-snap-003,synth-org-0211,2024-03-31,55.401,136.0,13.0,22.0,15.0,10.0,0.0,15.0,8.0,22.0,29.0,39.0,7.0,0.0,0.0,1.0,29.0,0.0,18.0,21.0,1.0,7.0,14.0,8.0,8.0,0.0,28.0,17.0,20.0,7.0,14.0,36.0,23.0,0.0,25.0,0.0,30.0,30.0,35.0,13.0,0.0,0.0,37.0,2.0,15.0,28.0,6.0,-1.2412050453467627,-3.3966022495889834,1.6490597467761787,2.7825018956730183,-6.407686446089383,-0.8608071865481014,8.332082626897947,-5.783362990473999,9.74005334659846,-10.785859379144203,5.490721650436768,-11.340300108181768,5.107453139573824,5.20280013650985,-12.425340486956435,25.347848292677003,-11.068492670474797,-34.93205995999636,-30.135334081659092,-9.239070232024813,-21.39245174641404,-40.91586805227296,48.86998985044125,6.507663730268437,-1.0208510080646231,-9.897776918518602,-0.37807704709592693,8.343803141318867,-18.855639566470035,22.53436606521547,-5.423832659186823,28.055157037313126,-30.767701596786885,-8.419836704853319,34.164266729540195,3.633238464682195,40.39508158155343,3.091800677417212,49.833153889652806,-3.4298090190567914
synth-org-0211-snap-004,synth-org-0211,2024-04-30,54.183,133.0,13.0,22.0,15.0,10.0,0.0,15.0,8.0,22.0,29.0,39.0,7.0,0.0,0.0,1.0,29.0,0.0,17.0,19.0,0.0,2.0,14.0,8.0,8.0,0.0,28.0,17.0,20.0,7.0,14.0,36.0,23.0,0.0,25.0,0.0,30.0,30.0,35.0,13.0,0.0,0.0,37.0,2.0,15.0,28.0,6.0,-0.9510499851044419,1.5103611096860017,-3.803761371869573,-5.835349109660255,9.485661917796685,2.28172962829198,2.612586764496732,-8.444501718920192,-11.950580850844887,-3.1929048733870244,5.294724618909212,20.49907119763744,-4.680448514695824,19.577948651452537,27.771115535722057,-4.90412149663239,-25.52812364987563,3.300667362678734,-32.000359672786615,15.831955098750921,2.0813326256214806,-49.99673416782297,-0.06958681465485371,34.619609606854986,10.688482312266173,31.381411492451306,-22.0782843475098,-6.642707668125879,-34.03428363267213,-54.27724523066877,-52.81741505759734,-35.592175036089515,24.52125829184847,-7.058855859362671,75.22907744540423,27.455876741462358,-7.033493532263569,-11.751025070620333,-12.413203785571728,-64.13609625043078
synth-org-0211-snap-005,synth-org-0211,2024-05-30,55.125,133.0,13.0,22.0,15.0,10.0,0.0,10.0,3.0,21.0,29.0,33.0,7.0,0.0,0.0,1.0,29.0,0.0,17.0,19.0,0.0,2.0,14.0,8.0,8.0,0.0,28.0,17.0,20.0,7.0,14.0,36.0,23.0,0.0,25.0,0.0,30.0,30.0,35.0,13.0,0.0,0.0,37.0,2.0,15.0,28.0,6.0,-0.7747543818838261,-1.7380313938518492,-1.9882383001001722,-0.6993258074892343,-3.858327535939363,3.7181666545875802,0.0080210045481011,6.6639238751397185,0.2645977545684224,16.55113985015572,5.270819478690467,19.320150788703845,-15.585689948001653,16.038585528274112,-38.44274599394449,22.951259867987467,21.745130657897338,-15.979734436156225,-18.551768339906452,7.8452372772900265,17.739097960858327,-44.410642252575855,-42.669653385791655,-28.466284141917697,4.233897068551778,-37.33436491149671,90.50169302610519,7.807770735416203,28.062632098645032,-1.3843393793515093,0.3864366693151331,46.670902348519306,20.206525695820545,3.404867182226703,-6.049492881533925,-32.96902090453208,40.08898554615885,39.51785790728375,-58.10817341193315,2.7652699858397565
synth-org-0211-snap-006,synth-org-0211,2024-06-29,54.555,135.0,7.0,18.0,8.0,9.0,0.0,3.0,1.0,17.0,25.0,32.0,5.0,0.0,0.0,0.0,24.0,0.0,15.0,15.0,0.0,0.0,14.0,8.0,8.0,0.0,28.0,14.0,14.0,0.0,13.0,36.0,16.0,0.0,24.0,0.0,29.0,30.0,35.0,13.0,0.0,0.0,37.0,2.0,15.0,28.0,6.0,-1.074018413484405,-0.9971324236288658,-1.3129871632102914,1.6993429603152284,-5.5040451826239964,-3.011409573892517,-3.33860959607411,1.2811853172689036,-1.774299369362851,-14.84584786724643,11.738464388319517,-1.5399478175970722,13.723549893628917,-0.7703952645122704,14.817175194213688,-20.075526560126868,15.715279985185596,-11.887233508853187,21.237142692098043,-4.421529212161903,37.82917187696441,18.014523856023867,-13.522799229582203,-13.956043104123115,40.56267464147671,-18.052841173258255,-31.99566455346708,-39.39872536993375,61.848906412365125,33.96985388303635,10.822824369223321,13.700776251939109,34.63330493252408,56.429898408717186,-31.987602482912607,10.439710247669934,29.97495263699728,-25.98930540947675,7.068605873192024,-3.3686818213939063
synth-org-0211-snap-007,synth-org-0211,2024-07-29,51.675,135.0,7.0,18.0,8.0,9.0,0.0,3.0,1.0,17.0,25.0,32.0,5.0,0.0,0.0,0.0,24.0,0.0,15.0,15.0,0.0,0.0,14.0,8.0,8.0,0.0,28.0,13.0,11.0,0.0,7.0,35.0,16.0,0.0,24.0,0.0,29.0,30.0,35.0,13.0,0.0,0.0,37.0,2.0,15.0,28.0,6.0,-1.1452704866127446,-0.5319938700827621,1.4650162464560221,-0.5262682051831435,-2.1870534679013884,-6.052235483120544,2.229294212130821,-17.533128111087247,9.810446563918642,6.674085481175675,-0.7771946947179439,-24.231468314713126,9.125634877282884,23.27415551698656,-5.110494315926539,-6.165192624757092,16.340711013133735,8.664599748202344,-24.133311062667637,-3.1704152718949272,16.97421562218995,8.94928463617524,66.29670319837635,14.570085339036712,-5.631128500029957,-26.05484751195104,-53.07529580041359,26.266084345010743,26.650294764801302,27.22678906056979,-21.610417559106743,12.065179784014898,24.758383102272834,-60.940133227322406,2.0099068332674594,22.744484107792548,48.26060814876828,-36.11515729275725,-39.87927181808948,50.364028035060144
synth-org-0211-snap-008,synth-org-0211,2024-08-28,52.261,132.0,7.0,18.0,8.0,9.0,0.0,3.0,1.0,17.0,25.0,32.0,5.0,0.0,0.0,0.0,24.0,0.0,15.0,15.0,0.0,0.0,14.0,8.0,8.0,0.0,28.0,13.0,11.0,0.0,7.0,35.0,16.0,0.0,24.0,0.0,29.0,30.0,35.0,13.0,0.0,0.0,37.0,2.0,15.0,28.0,6.0,-1.0516166930239077,-5.161272095821603,1.6701087069140939,5.361004611015606,-6.639278282320342,13.196754686454941,14.426944121301549,-9.187438706526873,5.75831619563911,9.135598059827437,-10.826934033353732,-8.64074410999578,-3.0017562285530333,6.4877351192682315,-18.485648875996386,-32.01868788246752,-10.53959169287908,-0.008853573964203885,-21.829864833892444,-15.974986651342459,8.893397731014284,5.5678354416743385,-24.930945062885286,24.101397379467713,13.665426965453761,-17.419296793895725,-36.85713742166077,-90.36239733841109,-68.92077276753366,-24.104202341151694,8.922812528677948,-45.72552315527918,17.549038025427667,-29.862634703079273,20.195141367057523,-7.404718759232368,12.765368271517554,-31.002008052172105,-45.20900188371576,-15.1813758199532
